ID	X	Y	Curve
17870	5510	8.077	61200109_M
17871	5538	7.853	61200109_M
17872	5569	7.683	61200109_M
17873	5599	7.563	61200109_M
17874	5630	7.635	61200109_M
17875	5660	7.886	61200109_M
17876	5691	8.413	61200109_M
17877	5722	8.513	61200109_M
17878	5752	8.568	61200109_M
17879	5783	8.421	61200109_M
17880	5813	8.254	61200109_M
17881	5844	8.005	61200109_M
17882	5875	7.94	61200109_M
17883	5904	7.721	61200109_M
17884	5935	7.498	61200109_M
17885	5965	7.468	61200109_M
17886	5996	7.493	61200109_M
17887	6026	7.478	61200109_M
17888	6057	7.593	61200109_M
17889	6088	7.664	61200109_M
17890	6118	7.619	61200109_M
17891	6149	7.52	61200109_M
17892	6179	7.477	61200109_M
17893	6210	7.281	61200109_M
17894	6241	7.093	61200109_M
17895	6269	6.904	61200109_M
17896	6300	6.731	61200109_M
17897	6330	6.563	61200109_M
17898	6361	6.779	61200109_M
17899	6391	7.012	61200109_M
17900	6422	7.354	61200109_M
17901	6453	7.679	61200109_M
17902	6483	7.656	61200109_M
17903	6514	7.808	61200109_M
17904	6544	7.67	61200109_M
17905	6575	7.454	61200109_M
17906	6606	7.223	61200109_M
17907	6634	7.043	61200109_M
17908	6665	6.856	61200109_M
17909	6695	6.686	61200109_M
17910	6726	6.845	61200109_M
17911	6756	7.121	61200109_M
17912	6787	7.407	61200109_M
17913	6818	7.34	61200109_M
17914	6848	7.452	61200109_M
17915	6879	7.339	61200109_M
17916	6909	7.196	61200109_M
17917	6940	7.088	61200109_M
17918	6971	6.893	61200109_M
17919	6999	6.71	61200109_M
17920	7030	6.61	61200109_M
17921	7060	6.611	61200109_M
17922	7091	6.736	61200109_M
17923	7121	7.415	61200109_M
17924	7152	7.909	61200109_M
17925	7183	8.005	61200109_M
17926	7213	8.064	61200109_M
17927	7244	8.054	61200109_M
17928	7274	8.023	61200109_M
17929	7305	7.778	61200109_M
17930	7336	7.526	61200109_M
17931	7365	7.429	61200109_M
17932	7396	7.206	61200109_M
17933	7426	7.346	61200109_M
17934	7457	7.466	61200109_M
17935	7487	7.652	61200109_M
17936	7518	8.027	61200109_M
17937	7549	8.166	61200109_M
17938	7579	8.157	61200109_M
17939	7610	8.094	61200109_M
17940	7640	7.93	61200109_M
17941	7671	7.796	61200109_M
17942	7702	7.546	61200109_M
17943	7730	7.345	61200109_M
17944	7761	7.177	61200109_M
17945	7791	7.102	61200109_M
17946	7822	7.552	61200109_M
17947	7852	8.022	61200109_M
17948	7883	8.528	61200109_M
17949	7914	8.863	61200109_M
17950	7944	9.022	61200109_M
17951	7975	8.912	61200109_M
17952	8005	8.85	61200109_M
17953	8036	8.572	61200109_M
17954	8067	8.863	61200109_M
17955	8095	8.65	61200109_M
17956	8126	8.388	61200109_M
17957	8156	8.133	61200109_M
17958	8187	8.058	61200109_M
17959	8217	8.477	61200109_M
17960	8248	8.92	61200109_M
17961	8279	9.037	61200109_M
17962	8309	9.095	61200109_M
17963	8340	8.952	61200109_M
17964	8370	8.708	61200109_M
17965	8401	8.464	61200109_M
17966	8432	8.189	61200109_M
17967	8460	8.083	61200109_M
17968	8491	7.862	61200109_M
17969	8521	7.759	61200109_M
17970	8552	7.649	61200109_M
17971	8582	8.169	61200109_M
17972	8613	8.475	61200109_M
17973	8644	8.763	61200109_M
17974	8674	8.81	61200109_M
17975	8705	8.611	61200109_M
17976	8735	8.422	61200109_M
17977	8766	8.161	61200109_M
17978	8797	7.901	61200109_M
17979	8826	7.68	61200109_M
17980	8857	7.484	61200109_M
17981	8887	7.413	61200109_M
17982	8890	7.44	61200109_M
17983	8918	7.702	61200109_M
17984	8948	7.886	61200109_M
17985	8979	7.99	61200109_M
17986	9010	8.116	61200109_M
17987	9040	8.124	61200109_M
17988	9071	8.009	61200109_M
17989	9101	8.06	61200109_M
17990	9132	7.885	61200109_M
17991	9163	7.64	61200109_M
17992	9191	7.424	61200109_M
17993	9222	7.267	61200109_M
17994	9252	7.455	61200109_M
17995	9283	7.447	61200109_M
17996	9313	7.671	61200109_M
17997	9344	7.854	61200109_M
17998	9375	8.026	61200109_M
17999	9405	7.99	61200109_M
18000	9436	7.889	61200109_M
18001	9466	7.75	61200109_M
18002	9497	7.542	61200109_M
18003	9528	7.31	61200109_M
18004	9556	7.201	61200109_M
18005	9587	7.056	61200109_M
18006	9617	6.892	61200109_M
18007	9648	6.924	61200109_M
18008	9678	7.045	61200109_M
18009	9709	7.375	61200109_M
18010	9740	7.481	61200109_M
18011	9770	7.427	61200109_M
18012	9801	7.33	61200109_M
18013	9831	7.204	61200109_M
18014	9862	6.991	61200109_M
18015	9893	6.785	61200109_M
18016	9921	6.597	61200109_M
18017	9952	6.585	61200109_M
18018	9982	6.872	61200109_M
18019	10013	6.862	61200109_M
18020	10043	7.436	61200109_M
18021	10074	8.153	61200109_M
18022	10105	8.355	61200109_M
18023	10135	8.509	61200109_M
18024	10166	8.426	61200109_M
18025	10196	8.338	61200109_M
18026	10227	8.163	61200109_M
18027	10258	7.895	61200109_M
18028	10287	7.656	61200109_M
18029	10318	7.448	61200109_M
18030	10348	7.386	61200109_M
18031	10379	7.628	61200109_M
18032	10409	8.322	61200109_M
18033	10440	8.669	61200109_M
18034	10471	8.773	61200109_M
18035	10501	8.88	61200109_M
18036	10532	8.735	61200109_M
18037	10562	8.558	61200109_M
18038	10593	8.283	61200109_M
18039	10624	8.074	61200109_M
18040	10652	7.964	61200109_M
18041	10683	7.716	61200109_M
18042	10713	7.68	61200109_M
18043	10744	7.84	61200109_M
18044	10774	7.891	61200109_M
18045	10805	8.333	61200109_M
18046	10836	8.366	61200109_M
18047	10866	8.365	61200109_M
18048	10897	8.374	61200109_M
18049	10927	8.148	61200109_M
18050	0	7.171	61211514_M
18051	31	6.932	61211514_M
18052	60	6.719	61211514_M
18053	91	6.574	61211514_M
18054	121	6.612	61211514_M
18055	152	6.637	61211514_M
18056	182	8.016	61211514_M
18057	213	9.443	61211514_M
18058	244	10.001	61211514_M
18059	274	9.749	61211514_M
18060	305	9.627	61211514_M
18061	335	9.216	61211514_M
18062	366	8.888	61211514_M
18063	397	8.504	61211514_M
18064	425	8.196	61211514_M
18065	456	8.084	61211514_M
18066	486	8.24	61211514_M
18067	517	8.21	61211514_M
18068	547	8.878	61211514_M
18069	578	9.302	61211514_M
18070	609	9.479	61211514_M
18071	639	9.295	61211514_M
18072	670	8.994	61211514_M
18073	700	8.627	61211514_M
18074	731	8.366	61211514_M
18075	762	8.015	61211514_M
18076	790	7.797	61211514_M
18077	821	7.517	61211514_M
18078	851	7.396	61211514_M
18079	882	8.289	61211514_M
18080	912	9.071	61211514_M
18081	943	9.991	61211514_M
18082	974	10.777	61211514_M
18083	1004	10.749	61211514_M
18084	1035	10.698	61211514_M
18085	1065	10.471	61211514_M
18086	1096	9.986	61211514_M
18087	1127	9.573	61211514_M
18088	1155	9.188	61211514_M
18089	1186	8.805	61211514_M
18090	1216	8.789	61211514_M
18091	1247	9.877	61211514_M
18092	1277	10.671	61211514_M
18093	1308	11.434	61211514_M
18094	1339	11.492	61211514_M
18095	1369	11.353	61211514_M
18096	1400	11.225	61211514_M
18097	1430	10.801	61211514_M
18098	1461	10.287	61211514_M
18099	1492	9.814	61211514_M
18100	1521	9.418	61211514_M
18101	1552	9.099	61211514_M
18102	1582	8.981	61211514_M
18103	1613	8.865	61211514_M
18104	1643	10.035	61211514_M
18105	1674	11.251	61211514_M
18106	1705	11.401	61211514_M
18107	1735	11.219	61211514_M
18108	1766	11.027	61211514_M
18109	1796	10.552	61211514_M
18110	1827	10.148	61211514_M
18111	1858	9.694	61211514_M
18112	1886	9.335	61211514_M
18113	1917	9.148	61211514_M
18114	1947	9.069	61211514_M
18115	1978	9.47	61211514_M
18116	2008	9.876	61211514_M
18117	2039	10.175	61211514_M
18118	2070	10.371	61211514_M
18119	2100	10.261	61211514_M
18120	2131	10.261	61211514_M
18121	2161	10.029	61211514_M
18122	2192	9.731	61211514_M
18123	2223	9.369	61211514_M
18124	2251	9.007	61211514_M
18125	2282	8.721	61211514_M
18126	2312	8.771	61211514_M
18127	2343	9.158	61211514_M
18128	2373	10.333	61211514_M
18129	2404	11.229	61211514_M
18130	2435	11.232	61211514_M
18131	2465	11.259	61211514_M
18132	2496	11.059	61211514_M
18133	2526	10.612	61211514_M
18134	2557	10.193	61211514_M
18135	2588	9.737	61211514_M
18136	2616	9.437	61211514_M
18137	2647	9.101	61211514_M
18138	2677	9.04	61211514_M
18139	2708	9.5	61211514_M
18140	2738	10.183	61211514_M
18141	2769	10.822	61211514_M
18142	2800	10.797	61211514_M
18143	2830	10.442	61211514_M
18144	2861	10.118	61211514_M
18145	2891	9.773	61211514_M
18146	2922	9.398	61211514_M
18147	2953	9.11	61211514_M
18148	2982	8.768	61211514_M
18149	3013	8.591	61211514_M
18150	3043	8.49	61211514_M
18151	3074	8.309	61211514_M
18152	3104	8.554	61211514_M
18153	3135	8.553	61211514_M
18154	3166	8.48	61211514_M
18155	3196	8.495	61211514_M
18156	3227	8.338	61211514_M
18157	3257	8.059	61211514_M
18158	3288	7.784	61211514_M
18159	3319	7.557	61211514_M
18160	3347	7.32	61211514_M
18161	3378	7.242	61211514_M
18162	3408	7.696	61211514_M
18163	3439	8.096	61211514_M
18164	3469	9.288	61211514_M
18165	3500	9.655	61211514_M
18166	3531	9.818	61211514_M
18167	3561	9.528	61211514_M
18168	3592	9.144	61211514_M
18169	3622	8.985	61211514_M
18170	3653	8.646	61211514_M
18171	3684	8.292	61211514_M
18172	3712	8.3	61211514_M
18173	3743	7.995	61211514_M
18174	3773	8.026	61211514_M
18175	3804	8.216	61211514_M
18176	3834	9.081	61211514_M
18177	3865	9.581	61211514_M
18178	3896	9.497	61211514_M
18179	3926	9.52	61211514_M
18180	3957	9.435	61211514_M
18181	3987	9.071	61211514_M
18182	4018	8.672	61211514_M
18183	4049	8.34	61211514_M
18184	4077	8.105	61211514_M
18185	4108	8.146	61211514_M
18186	4138	7.889	61211514_M
18187	4169	8.005	61211514_M
18188	4199	8.186	61211514_M
18189	4230	8.328	61211514_M
18190	4261	8.314	61211514_M
18191	4291	8.502	61211514_M
18192	4322	8.369	61211514_M
18193	4352	8.139	61211514_M
18194	4383	7.817	61211514_M
18195	4414	7.517	61211514_M
18196	4443	7.26	61211514_M
18197	4474	7.113	61211514_M
18198	4504	7.301	61211514_M
18199	4535	7.728	61211514_M
18200	4565	8.451	61211514_M
18201	4596	9.444	61211514_M
18202	4627	10.24	61211514_M
18203	4657	10.099	61211514_M
18204	4688	10.023	61211514_M
18205	4718	9.582	61211514_M
18206	4749	9.122	61211514_M
18207	4780	8.792	61211514_M
18208	4808	8.47	61211514_M
18209	4839	8.129	61211514_M
18210	4869	8.267	61211514_M
18211	4900	8.756	61211514_M
18212	4930	9.6	61211514_M
18213	4961	10.954	61211514_M
18214	4992	11.074	61211514_M
18215	5022	11.221	61211514_M
18216	5053	10.904	61211514_M
18217	5083	10.4	61211514_M
18218	5114	9.864	61211514_M
18219	5145	9.392	61211514_M
18220	5173	9.026	61211514_M
18221	5204	8.657	61211514_M
18222	5234	8.503	61211514_M
18223	5265	8.832	61211514_M
18224	5295	8.88	61211514_M
18225	5326	9.4	61211514_M
18226	5357	9.338	61211514_M
18227	5387	9.098	61211514_M
18228	5418	8.921	61211514_M
18229	5448	8.638	61211514_M
18230	5479	8.294	61211514_M
18231	5510	7.979	61211514_M
18232	5538	7.719	61211514_M
18233	5569	7.559	61211514_M
18234	5599	7.47	61211514_M
18235	5630	7.66	61211514_M
18236	5660	8.078	61211514_M
18237	5691	8.846	61211514_M
18238	5722	8.925	61211514_M
18239	5752	8.958	61211514_M
18240	5783	8.7	61211514_M
18241	5813	8.442	61211514_M
18242	5844	8.09	61211514_M
18243	5875	8.033	61211514_M
18244	5904	7.744	61211514_M
18245	5935	7.477	61211514_M
18246	5965	7.508	61211514_M
18247	5996	7.608	61211514_M
18248	6026	7.633	61211514_M
18249	6057	7.839	61211514_M
18250	6088	7.954	61211514_M
18251	6118	7.888	61211514_M
18252	6149	7.744	61211514_M
18253	6179	7.686	61211514_M
18254	6210	7.408	61211514_M
18255	6241	7.167	61211514_M
18256	6269	6.936	61211514_M
18257	6300	6.746	61211514_M
18258	6330	6.574	61211514_M
18259	6361	6.97	61211514_M
18260	6391	7.337	61211514_M
18261	6422	7.826	61211514_M
18262	6453	8.249	61211514_M
18263	6483	8.143	61211514_M
18264	6514	8.312	61211514_M
18265	6544	8.049	61211514_M
18266	6575	7.713	61211514_M
18267	6606	7.391	61211514_M
18268	6634	7.162	61211514_M
18269	6665	6.945	61211514_M
18270	6695	6.763	61211514_M
18271	6726	7.072	61211514_M
18272	6756	7.504	61211514_M
18273	6787	7.907	61211514_M
18274	6818	7.768	61211514_M
18275	6848	7.914	61211514_M
18276	6879	7.714	61211514_M
18277	6909	7.491	61211514_M
18278	6940	7.34	61211514_M
18279	6971	7.071	61211514_M
18280	6999	6.839	61211514_M
18281	7030	6.747	61211514_M
18282	7060	6.802	61211514_M
18283	7091	7.028	61211514_M
18284	7121	8.032	61211514_M
18285	7152	8.662	61211514_M
18286	7183	8.687	61211514_M
18287	7213	8.69	61211514_M
18288	7244	8.603	61211514_M
18289	7274	8.501	61211514_M
18290	7305	8.109	61211514_M
18291	7336	7.749	61211514_M
18292	7365	7.641	61211514_M
18293	7396	7.352	61211514_M
18294	7426	7.615	61211514_M
18295	7457	7.814	61211514_M
18296	7487	8.092	61211514_M
18297	7518	8.617	61211514_M
18298	7549	8.754	61211514_M
18299	7579	8.684	61211514_M
18300	7610	8.546	61211514_M
18301	7640	8.276	61211514_M
18302	7671	8.078	61211514_M
18303	7702	7.727	61211514_M
18304	7730	7.47	61211514_M
18305	7761	7.283	61211514_M
18306	7791	7.237	61211514_M
18307	7822	7.95	61211514_M
18308	7852	8.611	61211514_M
18309	7883	9.268	61211514_M
18310	7914	9.633	61211514_M
18311	7944	9.745	61211514_M
18312	7975	9.477	61211514_M
18313	8005	9.321	61211514_M
18314	8036	8.876	61211514_M
18315	8067	9.298	61211514_M
18316	8095	8.942	61211514_M
18317	8126	8.569	61211514_M
18318	8156	8.243	61211514_M
18319	8187	8.205	61211514_M
18320	8217	8.868	61211514_M
18321	8248	9.482	61211514_M
18322	8279	9.577	61211514_M
18323	8309	9.6	61211514_M
18324	8340	9.334	61211514_M
18325	8370	8.952	61211514_M
18326	8401	8.608	61211514_M
18327	8432	8.244	61211514_M
18328	8460	8.14	61211514_M
18329	8491	7.873	61211514_M
18330	8521	7.795	61211514_M
18331	8552	7.709	61211514_M
18332	8582	8.53	61211514_M
18333	8613	8.944	61211514_M
18334	8644	9.304	61211514_M
18335	8674	9.301	61211514_M
18336	8705	8.953	61211514_M
18337	8735	8.66	61211514_M
18338	8766	8.29	61211514_M
18339	8797	7.949	61211514_M
18340	8826	7.682	61211514_M
18341	8857	7.47	61211514_M
18342	8887	7.445	61211514_M
18343	8890	7.495	61211514_M
18344	8918	7.935	61211514_M
18345	8948	8.213	61211514_M
18346	8979	8.355	61211514_M
18347	9010	8.522	61211514_M
18348	9040	8.506	61211514_M
18349	9071	8.313	61211514_M
18350	9101	8.377	61211514_M
18351	9132	8.102	61211514_M
18352	9163	7.76	61211514_M
18353	9191	7.482	61211514_M
18354	9222	7.316	61211514_M
18355	9252	7.654	61211514_M
18356	9283	7.669	61211514_M
18357	9313	8.024	61211514_M
18358	9344	8.28	61211514_M
18359	9375	8.502	61211514_M
18360	9405	8.407	61211514_M
18361	9436	8.233	61211514_M
18362	9466	8.017	61211514_M
18363	9497	7.722	61211514_M
18364	9528	7.415	61211514_M
18365	9556	7.302	61211514_M
18366	9587	7.142	61211514_M
18367	9617	6.964	61211514_M
18368	9648	7.084	61211514_M
18369	9678	7.309	61211514_M
18370	9709	7.808	61211514_M
18371	9740	7.931	61211514_M
18372	9770	7.822	61211514_M
18373	9801	7.662	61211514_M
18374	9831	7.471	61211514_M
18375	9862	7.17	61211514_M
18376	9893	6.906	61211514_M
18377	9921	6.677	61211514_M
18378	9952	6.721	61211514_M
18379	9982	7.185	61211514_M
18380	10013	7.172	61211514_M
18381	10043	8.019	61211514_M
18382	10074	8.981	61211514_M
18383	10105	9.127	61211514_M
18384	10135	9.237	61211514_M
18385	10166	9.011	61211514_M
18386	10196	8.819	61211514_M
18387	10227	8.526	61211514_M
18388	10258	8.131	61211514_M
18389	10287	7.812	61211514_M
18390	10318	7.563	61211514_M
18391	10348	7.538	61211514_M
18392	10379	7.946	61211514_M
18393	10409	8.959	61211514_M
18394	10440	9.368	61211514_M
18395	10471	9.418	61211514_M
18396	10501	9.496	61211514_M
18397	10532	9.208	61211514_M
18398	10562	8.911	61211514_M
18399	10593	8.503	61211514_M
18400	10624	8.226	61211514_M
18401	10652	8.102	61211514_M
18402	10683	7.786	61211514_M
18403	10713	7.803	61211514_M
18404	10744	8.091	61211514_M
18405	10774	8.186	61211514_M
18406	10805	8.838	61211514_M
18407	10836	8.83	61211514_M
18408	10866	8.793	61211514_M
18409	10897	8.772	61211514_M
18410	10927	8.413	61211514_M
18411	0	8.187	61230002_M
18412	31	8.104	61230002_M
18413	60	8.023	61230002_M
18414	91	7.954	61230002_M
18415	121	7.93	61230002_M
18416	152	7.899	61230002_M
18417	182	8.218	61230002_M
18418	213	8.605	61230002_M
18419	244	8.811	61230002_M
18420	274	8.805	61230002_M
18421	305	8.817	61230002_M
18422	335	8.752	61230002_M
18423	366	8.705	61230002_M
18424	397	8.63	61230002_M
18425	425	8.562	61230002_M
18426	456	8.538	61230002_M
18427	486	8.579	61230002_M
18428	517	8.574	61230002_M
18429	547	8.742	61230002_M
18430	578	8.872	61230002_M
18431	609	8.948	61230002_M
18432	639	8.927	61230002_M
18433	670	8.869	61230002_M
18434	700	8.787	61230002_M
18435	731	8.733	61230002_M
18436	762	8.647	61230002_M
18437	790	8.585	61230002_M
18438	821	8.502	61230002_M
18439	851	8.45	61230002_M
18440	882	8.658	61230002_M
18441	912	8.864	61230002_M
18442	943	9.132	61230002_M
18443	974	9.396	61230002_M
18444	1004	9.461	61230002_M
18445	1035	9.515	61230002_M
18446	1065	9.521	61230002_M
18447	1096	9.462	61230002_M
18448	1127	9.4	61230002_M
18449	1155	9.328	61230002_M
18450	1186	9.246	61230002_M
18451	1216	9.245	61230002_M
18452	1247	9.533	61230002_M
18453	1277	9.779	61230002_M
18454	1308	10.042	61230002_M
18455	1339	10.35	61230002_M
18456	1369	10.431	61230002_M
18457	1400	10.41	61230002_M
18458	1430	10.33	61230002_M
18459	1461	10.239	61230002_M
18460	1492	10.143	61230002_M
18461	1521	10.054	61230002_M
18462	1552	9.973	61230002_M
18463	1582	9.933	61230002_M
18464	1613	9.887	61230002_M
18465	1643	10.168	61230002_M
18466	1674	10.511	61230002_M
18467	1705	10.678	61230002_M
18468	1735	10.643	61230002_M
18469	1766	10.622	61230002_M
18470	1796	10.526	61230002_M
18471	1827	10.447	61230002_M
18472	1858	10.342	61230002_M
18473	1886	10.25	61230002_M
18474	1917	10.193	61230002_M
18475	1947	10.157	61230002_M
18476	1978	10.242	61230002_M
18477	2008	10.337	61230002_M
18478	2039	10.416	61230002_M
18479	2070	10.474	61230002_M
18480	2100	10.451	61230002_M
18481	2131	10.454	61230002_M
18482	2161	10.403	61230002_M
18483	2192	10.339	61230002_M
18484	2223	10.247	61230002_M
18485	2251	10.145	61230002_M
18486	2282	10.05	61230002_M
18487	2312	10.034	61230002_M
18488	2343	10.107	61230002_M
18489	2373	10.396	61230002_M
18490	2404	10.654	61230002_M
18491	2435	10.7	61230002_M
18492	2465	10.776	61230002_M
18493	2496	10.733	61230002_M
18494	2526	10.637	61230002_M
18495	2557	10.548	61230002_M
18496	2588	10.436	61230002_M
18497	2616	10.355	61230002_M
18498	2647	10.257	61230002_M
18499	2677	10.22	61230002_M
18500	2708	10.315	61230002_M
18501	2738	10.481	61230002_M
18502	2769	10.657	61230002_M
18503	2800	10.674	61230002_M
18504	2830	10.593	61230002_M
18505	2861	10.507	61230002_M
18506	2891	10.415	61230002_M
18507	2922	10.318	61230002_M
18508	2953	10.231	61230002_M
18509	2982	10.124	61230002_M
18510	3013	10.05	61230002_M
18511	3043	9.99	61230002_M
18512	3074	9.902	61230002_M
18513	3104	9.915	61230002_M
18514	3135	9.873	61230002_M
18515	3166	9.81	61230002_M
18516	3196	9.768	61230002_M
18517	3227	9.686	61230002_M
18518	3257	9.574	61230002_M
18519	3288	9.467	61230002_M
18520	3319	9.363	61230002_M
18521	3347	9.257	61230002_M
18522	3378	9.183	61230002_M
18523	3408	9.248	61230002_M
18524	3439	9.314	61230002_M
18525	3469	9.593	61230002_M
18526	3500	9.7	61230002_M
18527	3531	9.757	61230002_M
18528	3561	9.692	61230002_M
18529	3592	9.591	61230002_M
18530	3622	9.542	61230002_M
18531	3653	9.455	61230002_M
18532	3684	9.35	61230002_M
18533	3712	9.333	61230002_M
18534	3743	9.237	61230002_M
18535	3773	9.216	61230002_M
18536	3804	9.235	61230002_M
18537	3834	9.433	61230002_M
18538	3865	9.567	61230002_M
18539	3896	9.561	61230002_M
18540	3926	9.571	61230002_M
18541	3957	9.556	61230002_M
18542	3987	9.469	61230002_M
18543	4018	9.372	61230002_M
18544	4049	9.278	61230002_M
18545	4077	9.202	61230002_M
18546	4108	9.193	61230002_M
18547	4138	9.107	61230002_M
18548	4169	9.104	61230002_M
18549	4199	9.118	61230002_M
18550	4230	9.127	61230002_M
18551	4261	9.099	61230002_M
18552	4291	9.121	61230002_M
18553	4322	9.07	61230002_M
18554	4352	8.994	61230002_M
18555	4383	8.898	61230002_M
18556	4414	8.797	61230002_M
18557	4443	8.701	61230002_M
18558	4474	8.625	61230002_M
18559	4504	8.634	61230002_M
18560	4535	8.71	61230002_M
18561	4565	8.873	61230002_M
18562	4596	9.132	61230002_M
18563	4627	9.374	61230002_M
18564	4657	9.386	61230002_M
18565	4688	9.405	61230002_M
18566	4718	9.328	61230002_M
18567	4749	9.241	61230002_M
18568	4780	9.17	61230002_M
18569	4808	9.091	61230002_M
18570	4839	8.999	61230002_M
18571	4869	9.019	61230002_M
18572	4900	9.135	61230002_M
18573	4930	9.356	61230002_M
18574	4961	9.743	61230002_M
18575	4992	9.852	61230002_M
18576	5022	9.955	61230002_M
18577	5053	9.942	61230002_M
18578	5083	9.868	61230002_M
18579	5114	9.778	61230002_M
18580	5145	9.682	61230002_M
18581	5173	9.599	61230002_M
18582	5204	9.505	61230002_M
18583	5234	9.453	61230002_M
18584	5265	9.52	61230002_M
18585	5295	9.52	61230002_M
18586	5326	9.644	61230002_M
18587	5357	9.633	61230002_M
18588	5387	9.567	61230002_M
18589	5418	9.51	61230002_M
18590	5448	9.427	61230002_M
18591	5479	9.331	61230002_M
18592	5510	9.229	61230002_M
18593	5538	9.137	61230002_M
18594	5569	9.063	61230002_M
18595	5599	9.002	61230002_M
18596	5630	9.008	61230002_M
18597	5660	9.076	61230002_M
18598	5691	9.25	61230002_M
18599	5722	9.271	61230002_M
18600	5752	9.274	61230002_M
18601	5783	9.202	61230002_M
18602	5813	9.126	61230002_M
18603	5844	9.029	61230002_M
18604	5875	8.997	61230002_M
18605	5904	8.906	61230002_M
18606	5935	8.811	61230002_M
18607	5965	8.785	61230002_M
18608	5996	8.776	61230002_M
18609	6026	8.745	61230002_M
18610	6057	8.76	61230002_M
18611	6088	8.76	61230002_M
18612	6118	8.714	61230002_M
18613	6149	8.647	61230002_M
18614	6179	8.605	61230002_M
18615	6210	8.519	61230002_M
18616	6241	8.43	61230002_M
18617	6269	8.341	61230002_M
18618	6300	8.256	61230002_M
18619	6330	8.169	61230002_M
18620	6361	8.222	61230002_M
18621	6391	8.277	61230002_M
18622	6422	8.376	61230002_M
18623	6453	8.474	61230002_M
18624	6483	8.443	61230002_M
18625	6514	8.479	61230002_M
18626	6544	8.414	61230002_M
18627	6575	8.332	61230002_M
18628	6606	8.239	61230002_M
18629	6634	8.164	61230002_M
18630	6665	8.085	61230002_M
18631	6695	8.007	61230002_M
18632	6726	8.049	61230002_M
18633	6756	8.13	61230002_M
18634	6787	8.217	61230002_M
18635	6818	8.175	61230002_M
18636	6848	8.196	61230002_M
18637	6879	8.134	61230002_M
18638	6909	8.065	61230002_M
18639	6940	8.021	61230002_M
18640	6971	7.94	61230002_M
18641	6999	7.863	61230002_M
18642	7030	7.816	61230002_M
18643	7060	7.804	61230002_M
18644	7091	7.836	61230002_M
18645	7121	8.073	61230002_M
18646	7152	8.249	61230002_M
18647	7183	8.283	61230002_M
18648	7213	8.301	61230002_M
18649	7244	8.296	61230002_M
18650	7274	8.288	61230002_M
18651	7305	8.213	61230002_M
18652	7336	8.13	61230002_M
18653	7365	8.101	61230002_M
18654	7396	8.025	61230002_M
18655	7426	8.081	61230002_M
18656	7457	8.129	61230002_M
18657	7487	8.195	61230002_M
18658	7518	8.334	61230002_M
18659	7549	8.39	61230002_M
18660	7579	8.388	61230002_M
18661	7610	8.365	61230002_M
18662	7640	8.309	61230002_M
18663	7671	8.275	61230002_M
18664	7702	8.192	61230002_M
18665	7730	8.123	61230002_M
18666	7761	8.067	61230002_M
18667	7791	8.04	61230002_M
18668	7822	8.208	61230002_M
18669	7852	8.382	61230002_M
18670	7883	8.576	61230002_M
18671	7914	8.714	61230002_M
18672	7944	8.788	61230002_M
18673	7975	8.764	61230002_M
18674	8005	8.761	61230002_M
18675	8036	8.69	61230002_M
18676	8067	8.828	61230002_M
18677	8095	8.778	61230002_M
18678	8126	8.709	61230002_M
18679	8156	8.636	61230002_M
18680	8187	8.622	61230002_M
18681	8217	8.785	61230002_M
18682	8248	8.963	61230002_M
18683	8279	9.024	61230002_M
18684	8309	9.059	61230002_M
18685	8340	9.02	61230002_M
18686	8370	8.943	61230002_M
18687	8401	8.877	61230002_M
18688	8432	8.791	61230002_M
18689	8460	8.763	61230002_M
18690	8491	8.693	61230002_M
18691	8521	8.66	61230002_M
18692	8552	8.618	61230002_M
18693	8582	8.805	61230002_M
18694	8613	8.917	61230002_M
18695	8644	9.027	61230002_M
18696	8674	9.046	61230002_M
18697	8705	8.973	61230002_M
18698	8735	8.906	61230002_M
18699	8766	8.821	61230002_M
18700	8797	8.73	61230002_M
18701	8826	8.649	61230002_M
18702	8857	8.576	61230002_M
18703	8887	8.544	61230002_M
18704	8890	8.554	61230002_M
18705	8918	8.644	61230002_M
18706	8948	8.701	61230002_M
18707	8979	8.729	61230002_M
18708	9010	8.765	61230002_M
18709	9040	8.756	61230002_M
18710	9071	8.7	61230002_M
18711	9101	8.711	61230002_M
18712	9132	8.65	61230002_M
18713	9163	8.559	61230002_M
18714	9191	8.474	61230002_M
18715	9222	8.411	61230002_M
18716	9252	8.474	61230002_M
18717	9283	8.463	61230002_M
18718	9313	8.532	61230002_M
18719	9344	8.587	61230002_M
18720	9375	8.64	61230002_M
18721	9405	8.613	61230002_M
18722	9436	8.562	61230002_M
18723	9466	8.501	61230002_M
18724	9497	8.425	61230002_M
18725	9528	8.333	61230002_M
18726	9556	8.287	61230002_M
18727	9587	8.226	61230002_M
18728	9617	8.154	61230002_M
18729	9648	8.15	61230002_M
18730	9678	8.173	61230002_M
18731	9709	8.275	61230002_M
18732	9740	8.296	61230002_M
18733	9770	8.256	61230002_M
18734	9801	8.198	61230002_M
18735	9831	8.134	61230002_M
18736	9862	8.048	61230002_M
18737	9893	7.96	61230002_M
18738	9921	7.877	61230002_M
18739	9952	7.859	61230002_M
18740	9982	7.954	61230002_M
18741	10013	7.937	61230002_M
18742	10043	8.134	61230002_M
18743	10074	8.394	61230002_M
18744	10105	8.471	61230002_M
18745	10135	8.53	61230002_M
18746	10166	8.504	61230002_M
18747	10196	8.481	61230002_M
